18.2671408,0.028448,3123.51,3112.17,1463.27,0,1069.5,0,4158.09,4495.23,4859.71,5253.74,5679.72,6140.24,6638.09,7176.32,349.235,713.519,650.973,358.933,364.378,369.906,0,645.768,0,3507.42,296.96,308.425,511.055,0,0,2808.89,3036.64,258.914,835.929,2165.86,2341.47,0,200.314,201.828,0,0,188.803,191.667,193.116,196.623,198.109,199.606,0,190.695,192.136,193.588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.2940064,0.640384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.429,1601.37,1731.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.2951275,0.70765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1316.92,1423.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.3031767,0.190602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.891,131.862,132.858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.3035392,0.212352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.237,121.145,122.061,122.983,123.912,124.849,125.792,126.743,127.701,128.666,129.638,130.617,131.605,132.599,133.601,134.611,135.628,136.653,0,0,0,0,0
18.3036225,0.21735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.517,119.412,0,0,0
18.3052239,0.313434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.396,0,0
18.3091022,0.546132,4775.48,3685.87,1463.27,0,1069.5,0,4158.09,4495.23,4859.71,5253.74,5679.72,6140.24,6638.09,7176.32,349.235,713.519,650.973,358.933,364.378,369.906,0,645.768,0,3507.42,425.877,308.425,511.055,0,0,2808.89,3036.64,258.914,835.929,2165.86,2341.47,0,200.314,201.828,0,0,188.803,191.667,193.116,649.641,518.545,524.904,0,190.695,192.136,193.588,0,444.802,1601.37,0,1316.92,0,129.891,131.862,132.858,120.237,121.145,122.061,122.983,123.912,124.849,245.127,126.743,127.701,128.666,0,130.617,131.605,132.599,133.601,134.611,135.628,136.653,118.517,119.412,116.396,0,0
18.3272025,0.63215,5286.37,4519.27,1463.27,0,1069.5,0,4158.09,4495.23,4859.71,5253.74,5679.72,6140.24,6638.09,7176.32,349.235,713.519,650.973,358.933,364.378,369.906,0,645.768,0,3507.42,425.877,308.425,511.055,0,0,2808.89,3036.64,258.914,835.929,2165.86,2341.47,0,304.064626,233.3503331,0,0,188.803,191.667,193.116,649.641,518.545,524.904,0,190.695,192.136,193.588,0,444.802,1601.37,0,1316.92,0,129.891,131.862,132.858,120.237,121.145,122.061,122.983,82.60717392,124.849,163.4163658,158.5514145,85.13314866,128.666,0,130.617,131.605,88.39844934,89.06644266,134.611,135.628,136.653,118.517,119.412,254.8567847,110.401,0
18.3386433,0.318598,5797.31,3963.630363,1463.27,0,1069.5,0,4158.09,4495.23,4859.71,5253.74,5679.72,6140.24,6638.09,7176.32,349.235,713.519,650.973,358.933,364.378,369.906,0,645.768,0,3507.42,425.877,308.425,511.055,0,0,2808.89,3036.64,258.914,835.929,2165.86,2341.47,0,407.8172551,264.8746846,0,0,188.803,191.667,193.116,649.641,518.545,524.904,0,190.695,192.136,193.588,0,444.802,1601.37,0,1316.92,0,129.891,131.862,132.858,120.237,121.145,122.061,122.983,41.30358696,124.849,81.70818291,190.3610964,42.56657433,128.666,0,130.617,131.605,44.19922467,44.53322133,134.611,135.628,136.653,118.517,119.412,393.3187334,164.408,104.339
18.37002833,3.201699998,6308.31,4241.427585,1463.27,0,1069.5,0,4158.09,219.335,4859.71,5253.74,5679.72,6140.24,6638.09,7176.32,349.235,713.519,650.973,358.933,364.378,369.906,0,645.768,0,3507.42,425.877,308.425,511.055,0,0,2808.89,3036.64,258.914,835.929,2165.86,2341.47,0,511.575,296.402,0,0,188.803,191.667,193.116,649.641,518.545,524.904,0,190.695,192.136,193.588,0,444.802,1601.37,0,1316.92,0,129.891,131.862,132.858,120.237,121.145,122.061,122.983,0,124.849,0,222.173,0,128.666,0,130.617,131.605,0,0,134.611,135.628,136.653,118.517,119.412,531.786,218.415,104.339
